test_id,input_request,expected_label_id,expected_label_name
TR_08966,We need both a visa and a Mastercard.,73,visa_or_mastercard
TR_08967,I have a canceled top-up and wanted to know about it.,61,top_up_reverted
TR_08968,"Um, my top up didn't work",59,top_up_failed
TR_08969,The passcode isn't working for me.,44,passcode_forgotten
TR_08970,What are the fiat currencies used?,36,fiat_currency_support
TR_08971,Is there a way to track my card?,11,card_arrival
TR_08972,I need to cancel a transaction.,8,cancel_transfer
TR_08973,Why did you give me so little currency?,76,wrong_exchange_rate_for_cash_withdrawal
TR_08974,"If someone in a different country sends me money, do I have to pay a fee?",31,exchange_charge
TR_08975,Causes of top-up cancellation,61,top_up_reverted
TR_08976,A friend was telling me about her disposable cards. What would I have to do to be able to get that feature?,29,disposable_card_limits
TR_08977,"There are a couple payments with my card shown in the app that i really didn't make myself. What's going on with this, does someone has access to my card?!",16,card_payment_not_recognised
TR_08978,I can't input my pin again.,49,pin_blocked
TR_08979,I just got my card.  It's not linked yet--how do I do that?,13,card_linking
TR_08980,I need a number of disposable cards everyday.,29,disposable_card_limits
TR_08981,The applied exchange rate is wrong for the cash I got abroad.,76,wrong_exchange_rate_for_cash_withdrawal
TR_08982,"If I need delivery on a certain day, is that something that could be accommodated?",12,card_delivery_estimate
TR_08983,Where can I get my card PIN?,38,get_physical_card
TR_08984,How can I check if I have received a refund if it is not yet on my statement?,51,Refund_not_showing_up
TR_08985,I am unable to prove my identity,68,unable_to_verify_identity
TR_08986,Can I choose between Mastercard and Visa?,73,visa_or_mastercard
TR_08987,Why hasn't my balance increased after depositing a check?,6,balance_not_updated_after_cheque_or_cash_deposit
TR_08988,How long does an item I bought show as pending?,45,pending_card_payment
TR_08989,How can I activate my new card? I didn't recieve any information with it about how to do so.,0,activate_my_card
TR_08990,My app was on the phone and I was mugged.  What do I do?,42,lost_or_stolen_phone
TR_08991,I cannot locate the card PIN.,38,get_physical_card
TR_08992,"Why did I get charged for something I bought online? Even though it was international, I thought it would be covered.",64,transfer_fee_charged
TR_08993,Are there any hidden limit on the auto top-up?,4,automatic_top_up
TR_08994,I moved and need to change my address.,30,edit_personal_details
TR_08995,When will my virtual card arrive?,40,getting_virtual_card
TR_08996,I was supposed to get a refund but I do not see it on my statement. When is it going to be updated?,51,Refund_not_showing_up
TR_08997,Can my account be topped-up by friends of mine.,62,topping_up_by_card
TR_08998,Why did my payment get declined?,27,declined_transfer
TR_08999,Can you help me reset my password?,44,passcode_forgotten
TR_09000,I'm unable to use contactless payments for purchases.,23,contactless_not_working
TR_09001,Can I have a refund?,52,request_refund
TR_09002,Can I use your services without access to the app?,42,lost_or_stolen_phone
TR_09003,i would like to top up with check,58,top_up_by_cash_or_cheque
TR_09004,Do you send more than one card?,39,getting_spare_card
TR_09005,The app has rejected my top up.,59,top_up_failed
TR_09006,What's the amount that I can top-up?,60,top_up_limits
TR_09007,I couldn't do a transfer to an account,7,beneficiary_not_allowed
TR_09008,"I received the wrong color and size, can I return it?",52,request_refund
TR_09009,How long will it take for the cash I deposited this morning to show up?,6,balance_not_updated_after_cheque_or_cash_deposit
TR_09010,Why does my statement show various transaction times?,63,transaction_charged_twice
TR_09011,I made a cash deposit a few days ago and it's still not reflected in my account. Do you know what might have happened?,6,balance_not_updated_after_cheque_or_cash_deposit
TR_09012,The top-up verification code is not visible.,71,verify_top_up
TR_09013,"
I put the wrong pin too many times and now it is blocked. Can you help me unblock it?",49,pin_blocked
TR_09014,I have a question about fee for cash withdraw.,19,cash_withdrawal_charge
TR_09015,There was an unexpected fee for my cash withdrawal!,19,cash_withdrawal_charge
TR_09016,"Help, my phone was stolen, please advise!",42,lost_or_stolen_phone
TR_09017,Are there any charges for using a bank card to top up,57,top_up_by_card_charge
TR_09018,"I got double charged from something, what can I do?",63,transaction_charged_twice
TR_09019,Reason for my card to decline,25,declined_card_payment
TR_09020,I think someone is using my card to make transactions I don't remember.,22,compromised_card
TR_09021,How do I get this damn virtual card to work?,72,virtual_card_not_working
TR_09022,I recently bought an item using my card and I was charged an extra fee why is this?,15,card_payment_fee_charged
TR_09023,I paid with my card so so why was I charged a transaction fee?,15,card_payment_fee_charged
TR_09024,What are the steps for  making a transfer for topping up?,65,transfer_into_account
TR_09025,How can I locate the virtual card?,40,getting_virtual_card
TR_09026,How is my PIN sent?,38,get_physical_card
TR_09027,I am having trouble finding the top-up card verification code.,71,verify_top_up
TR_09028,My statement shows an extra fee - what is it?,34,extra_charge_on_statement
TR_09029,I can't make purchases with my virtual card.,72,virtual_card_not_working
TR_09030,Will there be additional costs of I make a withdrawal from a local ATM of British pounds? I need some cash to feel comfortable on the journey home,76,wrong_exchange_rate_for_cash_withdrawal
TR_09031,The money has not yet been placed in recipients account.,66,transfer_not_received_by_recipient
TR_09032,My card is lost! What do I do now?,41,lost_or_stolen_card
TR_09033,I can't see a transfer to my account I made.,5,balance_not_updated_after_bank_transfer
TR_09034,I just got this card & I don't know how to activate it.,0,activate_my_card
TR_09035,What is the way to go about getting a virtual card?,40,getting_virtual_card
TR_09036,My transaction to pay for an item was returned to my account.,53,reverted_card_payment?
TR_09037,I wanted to know why there is a transfer of mine pending.,48,pending_transfer
TR_09038,My card payment did not work.,25,declined_card_payment
TR_09039,How come I can see an extra charge for my transfer?,64,transfer_fee_charged
TR_09040,What is an exchange rate?,32,exchange_rate
TR_09041,"Can you please assist me in Apple Pay, in getting Top Up to work?",2,apple_pay_or_google_pay
TR_09042,What are these fees i am paying?,15,card_payment_fee_charged
TR_09043,What do I do about my expired card?,9,card_about_to_expire
TR_09044,I don't recognize this withdrawal on my statement,20,cash_withdrawal_not_recognised
TR_09045,I was charged extra or a hidden fee when I purchased something from you. What's the deal? I didn't authorize that charge.,34,extra_charge_on_statement
TR_09046,Are you ripping people off with the exchange rate?  It can't be that atrocious between banks.,17,card_payment_wrong_exchange_rate
TR_09047,Why wasn't my bank balance updated?,5,balance_not_updated_after_bank_transfer
TR_09048,How do I access the virtual card?,40,getting_virtual_card
TR_09049,should i contact customer support if i can't edit details,30,edit_personal_details
TR_09050,Does it cost extra to exchange foreign currencies?,31,exchange_charge
TR_09051,"I had a cheque deposited, but I still haven't seen the cash.",6,balance_not_updated_after_cheque_or_cash_deposit
TR_09052,How can I check to see where my funds come from?,70,verify_source_of_funds
TR_09053,"Hi, I sent a payment to the wrong account number - can you cancel it as soon as possible?",8,cancel_transfer
TR_09054,Can I have more disposable cards?,29,disposable_card_limits
TR_09055,why can't my beneficiary make transactions?,7,beneficiary_not_allowed
TR_09056,How long does it take for the money to show up in my account?,67,transfer_timing
TR_09057,I am wondering about a transfer from a different country that doesn't show up yet?,5,balance_not_updated_after_bank_transfer
TR_09058,I would like to know where my source of funds came from.,70,verify_source_of_funds
TR_09059,I took out money and there is a fee.  Why?,19,cash_withdrawal_charge
TR_09060,I paid two weeks ago and just got refunded,53,reverted_card_payment?
TR_09061,What kind of fee is there to top-up my account?,56,top_up_by_bank_transfer_charge
TR_09062,What happens if the ATM doesn't give the right amount of money?,75,wrong_amount_of_cash_received
TR_09063,Is it really necessary to verify my Identity?,74,why_verify_identity
TR_09064,This exchange rate on my purchase is wrong.,17,card_payment_wrong_exchange_rate
TR_09065,I wasn't able to use my top up card because the money I put on there wasn't there anymore,62,topping_up_by_card
TR_09066,I can't use my card because it is not working.,14,card_not_working
TR_09067,"The transfer finally worked, but how long does it stay pending?",48,pending_transfer
TR_09068,"My top up keeps showing pending?  How long will things be like this?  Days, weeks, months?  I need the money quite urgently for an important coffee purchase, can you please let me know when top up will work?",47,pending_top_up
TR_09069,What are acceptable documents to prove my identity?,69,verify_my_identity
TR_09070,My cash in the ATM is still pending,46,pending_cash_withdrawal
TR_09071,How can I link my bank to my top up account?,65,transfer_into_account
TR_09072,In the past month I often used this account to manage payments for my new holiday villa. Now all of a sudden your fees have increased exorbitantly! Don't you have a rewards programme for frequent users?,64,transfer_fee_charged
